label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.20753994584083557,0.5426490902900696,1.2289947903809662e-07,0.21357692778110504,0.5265862941741943,-0.01173414010554552,0.210446298122406,0.507754921913147,-0.017407743260264397,0.2043505609035492,0.49427011609077454,-0.02143530547618866,0.1967151015996933,0.484030157327652,-0.024888399988412857,0.18594825267791748,0.5056435465812683,-0.013937285169959068,0.16756291687488556,0.48979902267456055,-0.022523466497659683,0.15473619103431702,0.4782510995864868,-0.028621196746826172,0.14400209486484528,0.4692211449146271,-0.032492440193891525,0.17836202681064606,0.5089645385742188,-0.011756092309951782,0.1611586958169937,0.49230828881263733,-0.020152857527136803,0.14899547398090363,0.47906482219696045,-0.0258021280169487,0.1379820555448532,0.4665912389755249,-0.029237300157546997,0.1734568327665329,0.5120377540588379,-0.010373999364674091,0.15836797654628754,0.4957733452320099,-0.017413360998034477,0.1485578715801239,0.4834822118282318,-0.020225662738084793,0.13962377607822418,0.4723951518535614,-0.021328017115592957,0.17071276903152466,0.514638364315033,-0.010075007565319538,0.15973632037639618,0.5006062388420105,-0.015425392426550388,0.15252114832401276,0.49037864804267883,-0.017011402174830437,0.14681755006313324,0.48143520951271057,-0.01734992489218712
B,0.597298800945282,0.2782142758369446,8.756943259413674e-08,0.5889559388160706,0.26392245292663574,0.0008176175761036575,0.5823874473571777,0.24579033255577087,0.0012439892161637545,0.5796588659286499,0.23237580060958862,0.0011631663655862212,0.5778648853302002,0.22243262827396393,0.001430024509318173,0.5778233408927917,0.24285151064395905,0.0012705622939392924,0.5774680972099304,0.22528663277626038,-0.0031633845064789057,0.5770618915557861,0.21187835931777954,-0.007284726947546005,0.5759512782096863,0.20147264003753662,-0.009782728739082813,0.579463541507721,0.24284732341766357,-0.0010789323132485151,0.579475998878479,0.22549578547477722,-0.004338365513831377,0.5786974430084229,0.2126302719116211,-0.007354998495429754,0.5773024559020996,0.2004023641347885,-0.009250165894627571,0.5823529362678528,0.24226157367229462,-0.0036131853703409433,0.5815156698226929,0.2258985936641693,-0.005654988810420036,0.580489456653595,0.2135317474603653,-0.0054387180134654045,0.5791833400726318,0.20194809138774872,-0.005036430899053812,0.5861629247665405,0.242152601480484,-0.006423591636121273,0.5837162137031555,0.22871911525726318,-0.007015871815383434,0.5819942355155945,0.21890226006507874,-0.005469636991620064,0.5809038281440735,0.2098364681005478,-0.00406954251229763
B,0.6090409755706787,0.28223758935928345,1.2306672658723983e-07,0.6002289056777954,0.26736360788345337,0.0020622333977371454,0.5925840139389038,0.24976041913032532,0.0027249606791883707,0.5891990661621094,0.23789536952972412,0.002417868934571743,0.5872117877006531,0.22822460532188416,0.0022829922381788492,0.5863005518913269,0.24633167684078217,0.003566963132470846,0.5868527293205261,0.22975945472717285,-0.0004691856156568974,0.5891035199165344,0.21661841869354248,-0.004492849111557007,0.5908780694007874,0.20670710504055023,-0.006735816597938538,0.5890291929244995,0.2468346208333969,0.0006431486690416932,0.5891351103782654,0.22986024618148804,-0.0019059099722653627,0.5902787446975708,0.21700474619865417,-0.0048863706178963184,0.5912677049636841,0.20580008625984192,-0.006789806764572859,0.5933256149291992,0.24681448936462402,-0.0024509301874786615,0.5920563340187073,0.23004332184791565,-0.003915108274668455,0.5921877026557922,0.21761541068553925,-0.00399418082088232,0.5922223925590515,0.20687982439994812,-0.0038262950256466866,0.5989444255828857,0.2468818575143814,-0.0057067954912781715,0.5961319804191589,0.2326778769493103,-0.0057034920901060104,0.5954360365867615,0.22292327880859375,-0.004071269184350967,0.5952755808830261,0.2144162356853485,-0.0026368077378720045
B,0.6073306202888489,0.2963902950286865,9.867056149914788e-08,0.6018807291984558,0.2843605875968933,-0.002680746838450432,0.5953107476234436,0.2680476903915405,-0.003933760337531567,0.5914144515991211,0.25447750091552734,-0.005113622639328241,0.5877411961555481,0.24386504292488098,-0.006063093431293964,0.5877242684364319,0.2655528783798218,-0.004327508620917797,0.5833325386047363,0.24738270044326782,-0.010176869109272957,0.5810913443565369,0.23342326283454895,-0.014666683971881866,0.5790279507637024,0.22192300856113434,-0.01730944961309433,0.588564395904541,0.26518020033836365,-0.005181911401450634,0.5842523574829102,0.24800467491149902,-0.010005414485931396,0.5822646021842957,0.23443278670310974,-0.013381704688072205,0.5805643200874329,0.22132208943367004,-0.015372009947896004,0.5914812088012695,0.2644976079463959,-0.006254979874938726,0.5862261652946472,0.24769675731658936,-0.010378587059676647,0.5835024118423462,0.23487095534801483,-0.011372262611985207,0.5811371207237244,0.22287312150001526,-0.011426105163991451,0.5959430932998657,0.26369303464889526,-0.007683498784899712,0.5906973481178284,0.25005394220352173,-0.010462276637554169,0.5877076983451843,0.2400767207145691,-0.010244077071547508,0.5859929323196411,0.23065701127052307,-0.009498783387243748
B,0.614035964012146,0.29253876209259033,1.0383821802406601e-07,0.6111613512039185,0.2767711579799652,-0.0012834693770855665,0.6033397912979126,0.2567431628704071,-0.0016686883755028248,0.5964745879173279,0.2426598072052002,-0.00194904999807477,0.5904560685157776,0.2324213981628418,-0.0022531028371304274,0.5990877151489258,0.2544633746147156,-0.0038886351976543665,0.5943827629089355,0.23588940501213074,-0.009016036987304688,0.5900986194610596,0.22208496928215027,-0.013210341334342957,0.5854086875915527,0.21112221479415894,-0.015848994255065918,0.5974287986755371,0.2559143602848053,-0.005084139760583639,0.5936855673789978,0.23705050349235535,-0.009290365502238274,0.589745819568634,0.22322404384613037,-0.012720445170998573,0.5852770209312439,0.2103886902332306,-0.015058241784572601,0.5968561172485352,0.25689926743507385,-0.006243051029741764,0.5932146310806274,0.23863516747951508,-0.00909537635743618,0.5895369648933411,0.22515013813972473,-0.009621200151741505,0.5853135585784912,0.21285419166088104,-0.009842180646955967,0.597233772277832,0.2577868700027466,-0.007644739933311939,0.5930545926094055,0.24179428815841675,-0.009391685016453266,0.59050452709198,0.2309892624616623,-0.00870020966976881,0.5880159139633179,0.22169460356235504,-0.007904388010501862
B,0.6171647310256958,0.3028332591056824,7.006985924817855e-08,0.6082324385643005,0.28880056738853455,0.0034029099624603987,0.6000676155090332,0.2665882408618927,0.005097342189401388,0.5977950096130371,0.2501307725906372,0.005199810955673456,0.5977218151092529,0.23831439018249512,0.005436524283140898,0.5911912322044373,0.2600652277469635,0.007299470249563456,0.5909972786903381,0.2410835474729538,0.004362373147159815,0.592252254486084,0.22710832953453064,0.000814593571703881,0.5933725237846375,0.21689651906490326,-0.0015312591567635536,0.5942837595939636,0.2589977979660034,0.0031145610846579075,0.5946679711341858,0.24044446647167206,0.001192521071061492,0.5958291888237,0.2275686264038086,-0.0018515954725444317,0.5968654751777649,0.21644535660743713,-0.003857015399262309,0.6002249717712402,0.25822702050209045,-0.001385103678330779,0.5991027355194092,0.2397865504026413,-0.002247751923277974,0.5996265411376953,0.22778378427028656,-0.0015963382320478559,0.5999251008033752,0.21688303351402283,-0.0011029908200725913,0.6080659627914429,0.25799283385276794,-0.006124421022832394,0.604978084564209,0.24154168367385864,-0.005622921511530876,0.6040430068969727,0.23113101720809937,-0.0032932639587670565,0.6036920547485352,0.2219078540802002,-0.0014374576276168227
B,0.4429251551628113,0.1677926480770111,8.101021364836924e-08,0.4588923156261444,0.15805339813232422,-0.009314240887761116,0.4697672724723816,0.14284752309322357,-0.014597931876778603,0.4731401801109314,0.13019460439682007,-0.01797647401690483,0.47222691774368286,0.12324072420597076,-0.020821886137127876,0.45035675168037415,0.1172950342297554,-0.013422013260424137,0.45699286460876465,0.09837174415588379,-0.019861046224832535,0.4600886404514313,0.08548825234174728,-0.025111939758062363,0.4609302878379822,0.07593569159507751,-0.028794588521122932,0.43973028659820557,0.11476132273674011,-0.010264982469379902,0.45330390334129333,0.10138140618801117,-0.01568032242357731,0.4609062075614929,0.1081586480140686,-0.017325328662991524,0.4626656174659729,0.11604714393615723,-0.01801833137869835,0.43273088335990906,0.11585389822721481,-0.007452517282217741,0.44707047939300537,0.10447382181882858,-0.011200850829482079,0.4524495601654053,0.11067147552967072,-0.009587829932570457,0.452716588973999,0.11820758879184723,-0.00812862440943718,0.42850854992866516,0.118773452937603,-0.005440692417323589,0.4396836757659912,0.10931569337844849,-0.007333289831876755,0.4451497197151184,0.11361858993768692,-0.005539967678487301,0.4462091028690338,0.12002427875995636,-0.0037470990791916847
B,0.6148980855941772,0.30013805627822876,6.877618119460749e-08,0.6034427285194397,0.28509321808815,0.0011058371746912599,0.5964856147766113,0.2645818889141083,0.001515087322331965,0.5939444303512573,0.249566912651062,0.0012987892841920257,0.5930614471435547,0.23869606852531433,0.0013261995045468211,0.5914250612258911,0.26178380846977234,0.0002548391348682344,0.5903052091598511,0.24067074060440063,-0.004458138253539801,0.5879396200180054,0.224949449300766,-0.008339280262589455,0.5848568677902222,0.2126341611146927,-0.0109552051872015,0.595031201839447,0.2614228129386902,-0.002769084647297859,0.5938194394111633,0.241170272231102,-0.006568165495991707,0.5916573405265808,0.22600971162319183,-0.010010097175836563,0.5888031125068665,0.21147644519805908,-0.012457091361284256,0.6006952524185181,0.2607015371322632,-0.005857501644641161,0.5978899002075195,0.24114277958869934,-0.008587202057242393,0.5949389338493347,0.22671674191951752,-0.009403204545378685,0.5914605259895325,0.21361510455608368,-0.009923811070621014,0.6079350709915161,0.25979548692703247,-0.00914630014449358,0.6037686467170715,0.24411770701408386,-0.010801379568874836,0.600480318069458,0.23317644000053406,-0.01037604920566082,0.5974812507629395,0.2232407182455063,-0.009921218268573284
B,0.6683001518249512,0.32826244831085205,4.068706260795807e-08,0.6602563858032227,0.31578218936920166,0.00012828860781155527,0.6564216613769531,0.2966894209384918,-0.0001210274058394134,0.6574679613113403,0.28189411759376526,-0.0010147903813049197,0.6592362523078918,0.2710137665271759,-0.001580594340339303,0.6513252258300781,0.2887173891067505,0.001282612676732242,0.6499564051628113,0.26990756392478943,-0.0029774790164083242,0.6495628952980042,0.2571282982826233,-0.006759759970009327,0.6493815183639526,0.24734511971473694,-0.009175507351756096,0.6555674076080322,0.28816959261894226,-0.0013004837092012167,0.6532243490219116,0.2698756158351898,-0.004646945744752884,0.6526728272438049,0.25734764337539673,-0.007765485439449549,0.6523534655570984,0.24595558643341064,-0.009778960607945919,0.6615126729011536,0.288674920797348,-0.00421946682035923,0.6584073305130005,0.27077770233154297,-0.006987269502133131,0.657878577709198,0.2590068578720093,-0.007220720872282982,0.6576725840568542,0.24872756004333496,-0.007049853447824717,0.66839998960495,0.2900543212890625,-0.007406667806208134,0.6656215786933899,0.27564892172813416,-0.008969923481345177,0.6643998026847839,0.2657463550567627,-0.007970504462718964,0.6640667915344238,0.25705352425575256,-0.006846825126558542
B,0.667680025100708,0.33148476481437683,2.6742949188474086e-08,0.6585655212402344,0.3182101249694824,0.0013742557493969798,0.6550068259239197,0.29815980792045593,0.0014255177229642868,0.6565602421760559,0.282861590385437,0.0005261629121378064,0.6595520973205566,0.272020161151886,-0.0001746497000567615,0.6524335145950317,0.2909969985485077,0.0024135366547852755,0.6516177654266357,0.272832989692688,-0.0015321820974349976,0.6515432000160217,0.2610965371131897,-0.005064596887677908,0.6520593166351318,0.252325177192688,-0.0073623331263661385,0.6574152708053589,0.29084593057632446,-0.000941380625590682,0.6552494168281555,0.2728789150714874,-0.0038743591867387295,0.6548764705657959,0.26100122928619385,-0.006653937045484781,0.6552424430847168,0.25081491470336914,-0.008534176275134087,0.6637808680534363,0.29219627380371094,-0.0046081701293587685,0.6607064604759216,0.2742360830307007,-0.006988608743995428,0.6603625416755676,0.2633543908596039,-0.006673979107290506,0.6607471108436584,0.2541612684726715,-0.006304390728473663,0.6707077026367188,0.29485583305358887,-0.008452256210148335,0.6679108142852783,0.2806861400604248,-0.0096877571195364,0.6669261455535889,0.2715475857257843,-0.008254218846559525,0.6670268774032593,0.26381590962409973,-0.006963762920349836
C,0.6532348394393921,0.6980679035186768,-1.5185264601313975e-08,0.678352415561676,0.6932984590530396,0.008493679575622082,0.7267122268676758,0.6980903744697571,0.013998875394463539,0.7630794644355774,0.7108293771743774,0.014428989961743355,0.7907397150993347,0.7238460183143616,0.016873396933078766,0.7752186059951782,0.6818175911903381,0.028972364962100983,0.8235957622528076,0.7106384634971619,0.024173999205231667,0.8321619629859924,0.7400710582733154,0.017174897715449333,0.8271917700767517,0.7611430287361145,0.013367589563131332,0.7860328555107117,0.6920745372772217,0.020716749131679535,0.8335987329483032,0.7206167578697205,0.01970507763326168,0.8378264307975769,0.7487295866012573,0.01339254155755043,0.8329620361328125,0.7692426443099976,0.008770153857767582,0.7945830225944519,0.7098646759986877,0.010721458122134209,0.8393830060958862,0.7367766499519348,0.009489393793046474,0.8422163128852844,0.7650196552276611,0.007323802448809147,0.8362008333206177,0.7840779423713684,0.005955435801297426,0.7992979884147644,0.7327053546905518,0.0003325374855194241,0.8392422199249268,0.7585285902023315,0.002435580361634493,0.8430572748184204,0.7809380292892456,0.0057287137024104595,0.8364119529724121,0.7961754202842712,0.008253812789916992
